3322	mt-cont
3417	mt-cont
3938	mt-cont
4276	mt-cont
2378	mt-cont
4578	mt-cont
4796	mt-cont
4642	mt-cont
3681	mt-cont
9206	mt-cont
3211	mt-cont
3164	mt-cont
2718	mt-cont
6430	mt-cont
2941	mt-cont
3132	mt-cont
2940	mt-cont
2910	mt-cont
4443	mt-cont
4297	mt-cont
13130	mt-cont
4404	mt-cont
2997	mt-cont
2725	mt-cont
3736	mt-cont
2330	mt-cont
2561	mt-cont
2642	mt-cont
2748	mt-cont
9104	mt-cont
3242	mt-cont
2703	mt-cont
2036	mt-cont
4067	mt-cont
2929	mt-cont
3007	mt-cont
4085	mt-cont
2992	mt-cont
4437	mt-cont
3285	mt-cont
3360	mt-cont
4480	mt-cont
9678	mt-cont
3721	mt-cont
3305	mt-cont
16397	mt-cont
3492	mt-cont
2797	mt-cont
4628	mt-cont
2584	mt-cont
2493	mt-cont
2527	mt-cont
3765	mt-cont
9646	mt-cont
2537	mt-cont
2819	mt-cont
3858	mt-cont
4570	mt-cont
4645	mt-cont
783	mt-cont
9511	mt-cont
4539	mt-cont
4508	mt-cont
4341	mt-cont
3536	mt-cont
5260	mt-cont
3159	mt-cont
4332	mt-cont
2762	mt-cont
4180	mt-cont
3783	mt-cont
8411	mt-cont
2577	mt-cont
2738	mt-cont
4490	mt-cont
3450	mt-cont
3703	mt-cont
8523	mt-cont
3889	mt-cont
2250	mt-cont
3483	mt-cont
4200	mt-cont
17672	mt-cont
3299	mt-cont
3197	mt-cont
4096	mt-cont
1771	mt-cont
11178	mt-cont
2651	mt-cont
2399	mt-cont
2306	mt-cont
2685	mt-cont
4028	mt-cont
7442	mt-cont
4991	mt-cont
4236	mt-cont
2817	mt-cont
3827	mt-cont
2687	mt-cont
2261	mt-cont
4063	mt-cont
4157	mt-cont
5047	mt-cont
5143	mt-cont
6990	mt-cont
3850	mt-cont
2328	mt-cont
1970	mt-cont
3424	mt-cont
3165	mt-cont
3224	mt-cont
1743	mt-cont
3906	mt-cont
2975	mt-cont
4822	mt-cont
2975	mt-cont
3629	mt-cont
5046	mt-cont
8438	mt-cont
8290	mt-cont
11511	mt-cont
4668	mt-cont
3165	mt-cont
4813	mt-cont
5205	mt-cont
3383	mt-cont
3540	mt-cont
5697	mt-cont
9398	mt-cont
5276	mt-cont
5046	mt-cont
3547	mt-cont
3116	mt-cont
4695	mt-cont
4537	mt-cont
3763	mt-cont
3981	mt-cont
4789	mt-cont
5424	mt-cont
9370	mt-cont
4485	mt-cont
6247	mt-cont
4941	mt-cont
4554	mt-cont
3577	mt-cont
3673	mt-cont
14348	mt-cont
3639	mt-cont
2615	mt-cont
3213	mt-cont
4115	mt-cont
10569	mt-cont
3739	mt-cont
12499	mt-cont
4216	mt-cont
3327	mt-cont
9046	mt-cont
3850	mt-cont
3941	mt-cont
4577	mt-cont
3264	mt-cont
3211	mt-cont
2705	mt-cont
3044	mt-cont
4559	mt-cont
4355	mt-cont
3443	mt-cont
4823	mt-cont
16269	mt-cont
5844	mt-cont
3646	mt-cont
4450	mt-cont
12585	mt-cont
3469	mt-cont
7170	mt-cont
15891	mt-cont
5286	mt-cont
16485	mt-cont
8110	mt-cont
15861	mt-cont
4799	mt-cont
21029	mt-cont
4260	mt-cont
4181	mt-cont
4084	mt-cont
3765	mt-cont
14158	mt-cont
4226	mt-cont
1739	mt-cont
5640	mt-cont
2714	mt-cont
5160	mt-cont
4815	mt-cont
12607	mt-cont
2580	mt-cont
3669	mt-cont
12439	mt-cont
12078	mt-cont
8256	mt-cont
2522	mt-cont
19695	mt-cont
3615	mt-cont
4026	mt-cont
14032	mt-cont
4206	mt-cont
4520	mt-cont
16981	mt-cont
2194	mt-cont
5213	mt-cont
12695	mt-cont
3317	mt-cont
8006	mt-cont
2969	mt-cont
3697	mt-cont
3323	mt-cont
5258	mt-cont
4471	mt-cont
7290	mt-cont
4700	mt-cont
2725	mt-cont
4452	mt-cont
6965	mt-cont
3398	mt-cont
3386	mt-cont
11212	mt-cont
3628	mt-cont
3094	mt-cont
1881	mt-cont
3681	mt-cont
3349	mt-cont
3573	mt-cont
2574	mt-cont
4153	mt-cont
4158	mt-cont
4077	mt-cont
4470	mt-cont
13393	mt-cont
2772	mt-cont
3016	mt-cont
3187	mt-cont
3095	mt-cont
4182	mt-cont
5156	mt-cont
4491	mt-cont
3890	mt-cont
9878	mt-cont
3393	mt-cont
5112	mt-cont
15370	mt-cont
4708	mt-cont
3999	mt-cont
2682	mt-cont
8319	mt-cont
7575	mt-cont
7016	mt-cont
4087	mt-cont
4701	mt-cont
7227	mt-cont
4221	mt-cont
3981	mt-cont
3895	mt-cont
9917	mt-cont
3037	mt-cont
6326	mt-cont
3549	mt-cont
805	mt-cont
3850	mt-cont
3142	mt-cont
12435	mt-cont
2817	mt-cont
4544	mt-cont
2065	mt-cont
2948	mt-cont
3772	mt-cont
2999	mt-cont
6446	mt-cont
5088	mt-cont
3424	mt-cont
16131	mt-cont
3531	mt-cont
3987	mt-cont
4731	mt-cont
2778	mt-cont
4507	mt-cont
3897	mt-cont
9738	mt-cont
8363	mt-cont
2962	mt-cont
