Contig283 130.788
Contig284 7.94643
Contig285 9.507
Contig286 6.04574
Contig287 87.6066
Contig288 23.5221
Contig289 14.827
Contig290 22.7863
Contig291 74.144
Contig292 5.61409
Contig293 14.8606
Contig294 12.4924
Contig295 16.605
Contig296 7.96609
Contig297 17.4973
Contig298 16.639
Contig299 13.2295
Contig300 14.6053
Contig301 130.951
Contig302 18.3279
Contig303 12.6862
Contig304 30.3308
Contig305 7.56609
Contig306 12.7337
Contig307 16.5244
Contig308 12.4782
Contig309 14.3117
Contig310 14.6347
Contig311 17.2015
Contig312 8.96443
Contig313 8.79443
Contig314 10.9349
Contig315 10.6689
Contig316 18.3354
Contig317 640.967
Contig318 10.9897
Contig319 6.16607
Contig320 22.8694
Contig321 69.6048
Contig322 17.4988
Contig323 6.77865
Contig324 8.53394
Contig325 28.3361
Contig326 8.34273
Contig327 17.6958
Contig328 39.7156
Contig329 114.931
Contig330 6.5177
Contig331 7.93881
Contig332 15.1412
Contig333 17.7922
Contig334 9.54061
Contig335 173.398
Contig336 0.998175
Contig337 15.1908
Contig338 9.86146
Contig339 12.8629
Contig340 90.2283
Contig341 15.4861
Contig342 18.8207
Contig343 16.8837
Contig344 9.03442
Contig345 11.4374
Contig346 10.1778
Contig347 16.2362
Contig348 8.88623
Contig349 191.346
Contig350 3.84342
Contig351 10.2954
Contig352 199.546
Contig353 129.28
Contig354 14.72
Contig355 14.0662
Contig356 9.46494
Contig357 14.2509
Contig358 3.11095
Contig359 63.0326
Contig360 7.0423
Contig361 12.7241
Contig362 9.17155
Contig363 17.0228
Contig364 8.85434
Contig365 17.3206
Contig366 14.1997
Contig367 13.8004
Contig368 7.09137
Contig369 7.57819
Contig370 9.24186
Contig371 11.7798
Contig372 3.57747
Contig373 3.32328
Contig374 54.0113
Contig375 19.0536
Contig376 106.28
Contig377 16.2118
Contig378 11.6743
Contig379 6.57162
Contig380 12.4877
Contig381 92.6988
Contig382 11.6354
Contig383 7.19888
Contig384 9.1175
Contig385 13.7806
Contig386 10.4683
Contig387 12.0765
Contig388 14.0931
Contig389 15.6591
Contig390 2.98367
Contig391 4.63336
Contig392 176.118
Contig393 10.2925
Contig394 25.6277
Contig395 11.2469
Contig396 5.8958
Contig397 3.68442
Contig398 43.3141
Contig399 11.1884
Contig400 22.8523
Contig401 34.4387
Contig402 15.5029
Contig403 16.0751
Contig404 14.4797
Contig405 13.47
Contig406 15.9671
Contig407 16.4831
Contig408 15.9403
Contig409 123.714
Contig410 11.7955
Contig411 8.62769
Contig412 38.1825
Contig413 605.456
Contig414 20.8599
Contig415 15.7727
Contig416 19.4707
Contig417 7.14683
Contig418 12.1963
Contig419 9.32021
Contig420 11.3816
Contig421 7.66463
Contig422 11.2722
Contig423 17.2602
Contig424 29.2576
Contig425 21.992
Contig426 9.85679
Contig427 147.842
Contig428 188.98
Contig429 13.4928
Contig430 8.05859
Contig431 14.5873
Contig432 9.52839
Contig433 6.62374
Contig434 80.7972
Contig435 3.48115
Contig436 18.8646
Contig437 7.68812
Contig438 5.25596
Contig439 10.7122
Contig440 18.1743
Contig441 2.85212
Contig442 8.16701
Contig443 17.4841
ERR12319363.1.10560 13.0968
ERR12319363.1.1061765 10.9875
ERR12319363.1.1680982 3.19962
ERR12319363.1.1748317 5.16118
ERR12319363.1.1872484 77.9748
ERR12319363.1.1953528 8.65854
ERR12319363.1.2290982 12.723
ERR12319363.1.2656159 11.3593
ERR12319363.1.2761245 85.0837
ERR12319363.1.2782432 3.38194
ERR12319363.1.3408167 8.06312
ERR12319363.1.4098840 15.8573
ERR12319363.1.4842272 28.9263
ERR12319363.1.48875 77.0907
ERR12319363.1.5501076 17.2535
ERR12319363.1.556334 31.6625
ERR12319363.1.6299183 7.36472
ERR12319363.1.6579050 12.4627
ERR12319363.1.673303 15.4626
ERR12319363.1.833656 11.3659
ERR12319363.1.888099 6.52784
ERR12319363.1008581 111.749
ERR12319363.1011905 21.8006
ERR12319363.1012675 644.442
ERR12319363.1016196 51.2167
ERR12319363.1020292 10.4339
ERR12319363.1021225 12.2662
ERR12319363.1021271 31.5567
ERR12319363.1031513 8.28017
ERR12319363.1032940 11.9026
ERR12319363.1034543 10.6942
ERR12319363.1039653 65.9462
ERR12319363.1044353 11.8531
ERR12319363.1048183 53.7502
ERR12319363.1048495 105.188
ERR12319363.105109 18.6092
ERR12319363.1052029 17.5502
ERR12319363.1057184 123.534
ERR12319363.1072974 11.4645
ERR12319363.1077924 6.89932
ERR12319363.1084104 21.6455
ERR12319363.1089804 240.646
ERR12319363.1090866 20.1281
ERR12319363.110001 49.4456
ERR12319363.1105637 161.902
ERR12319363.1107424 6.64033
ERR12319363.1110374 74.6195
ERR12319363.1111034 15.3446
ERR12319363.1111937 98.1022
ERR12319363.111519 32.602
ERR12319363.1115880 207.96
ERR12319363.1119915 6.28073
ERR12319363.1126189 352.008
ERR12319363.1136810 18.3153
ERR12319363.1144618 10.0173
ERR12319363.1146103 33.9933
ERR12319363.1159709 44.3601
ERR12319363.1163354 6.3062
ERR12319363.1163533 17.0236
ERR12319363.1164291 199.052
ERR12319363.1168981 3.94858
ERR12319363.1183589 34.338
ERR12319363.1186103 65.7082
ERR12319363.1187237 7.00786
ERR12319363.119058 6.62451
ERR12319363.1193932 17.3691
ERR12319363.1196098 199.887
ERR12319363.1197958 8.02837
ERR12319363.1201230 20.3001
ERR12319363.121057 11.0868
ERR12319363.1216134 43.5473
ERR12319363.1218608 983.116
ERR12319363.1224736 71.7601
ERR12319363.1236494 14.6157
ERR12319363.1245635 24.6668
ERR12319363.1255952 7.99146
ERR12319363.1262518 16.1495
ERR12319363.1264452 9.8238
ERR12319363.1272846 13.0634
ERR12319363.1274735 242.883
ERR12319363.1277313 91.0453
ERR12319363.1279110 4.91593
ERR12319363.127985 16.8298
ERR12319363.128120 15.3844
ERR12319363.1281951 112.414
ERR12319363.1282218 49.7547
ERR12319363.1283163 6.60646
ERR12319363.1288480 8.14413
ERR12319363.1291525 10.0604
ERR12319363.1291626 15.897
ERR12319363.1293349 4.30301
ERR12319363.1296699 13.9768
ERR12319363.1300342 13.3708
ERR12319363.1307110 115.071
ERR12319363.1309606 75.6302
ERR12319363.1310762 11.2311
ERR12319363.1311377 6.22392
ERR12319363.1314701 6.78188
ERR12319363.1319327 60.112
ERR12319363.1338345 107.414
ERR12319363.1341366 19.7704
ERR12319363.1342689 607.113
ERR12319363.1345825 33.0371
ERR12319363.1367466 58.7469
ERR12319363.137689 37.3504
ERR12319363.1380565 15.1941
ERR12319363.1380771 10.7787
ERR12319363.1380974 2.66034
ERR12319363.1383236 25.6458
ERR12319363.1384800 78.3385
ERR12319363.1385903 110.895
ERR12319363.1386823 7.12569
ERR12319363.1388307 16.4999
ERR12319363.1392432 38.0725
ERR12319363.139922 10.3575
ERR12319363.1402033 2.73968
ERR12319363.1407524 128.904
ERR12319363.1417546 65.7137
ERR12319363.1418971 8.6767
ERR12319363.142210 37.7454
ERR12319363.142841 44.6054
ERR12319363.1431856 6.97463
ERR12319363.1432595 14.7185
ERR12319363.1445578 102.457
ERR12319363.1445746 4.07728
ERR12319363.1449572 8.94711
ERR12319363.1450686 82.0924
ERR12319363.1451422 97.6983
ERR12319363.1462714 33.5438
ERR12319363.1464063 46.8882
ERR12319363.1471458 10.7384
ERR12319363.1471602 3.19181
ERR12319363.1473283 26.5866
ERR12319363.1474206 149.486
ERR12319363.1476705 10.313
ERR12319363.1477314 2.26406
ERR12319363.1481464 10.631
ERR12319363.1484232 33.4111
ERR12319363.1484352 7.73193
ERR12319363.1488627 8.84863
ERR12319363.1510231 7.22752
ERR12319363.1511437 4.11847
ERR12319363.1511650 7.27687
ERR12319363.1528443 13.6626
ERR12319363.1532592 15.9586
ERR12319363.1535699 359.495
ERR12319363.1538458 147.306
ERR12319363.1540782 27.7714
ERR12319363.1543607 9.48774
ERR12319363.1544905 5.64184
ERR12319363.1547803 10.0078
ERR12319363.155236 93.9992
ERR12319363.1556425 2.62868
ERR12319363.1559760 5.55855
ERR12319363.1566354 15.8656
ERR12319363.1567079 2.70671
ERR12319363.1567792 2.36714
ERR12319363.1573164 1.85413
ERR12319363.1573356 67.8298
ERR12319363.157440 6.62139
ERR12319363.1574417 30.8246
ERR12319363.1580694 12.3298
ERR12319363.1581863 12.8358
ERR12319363.1590612 194.321
ERR12319363.1601851 140.568
ERR12319363.1614936 35.0977
ERR12319363.1615158 32.3016
ERR12319363.1616861 10.168
ERR12319363.161758 35.8795
ERR12319363.1625422 16.1148
ERR12319363.1634337 7.03073
ERR12319363.1636414 8.53915
ERR12319363.1637543 5.94896
ERR12319363.1637853 8.5859
ERR12319363.1648122 14.184
ERR12319363.1650164 9.63198
ERR12319363.1651707 6.5872
ERR12319363.1652578 75.3996
ERR12319363.1654644 39.3909
ERR12319363.165640 9.51188
ERR12319363.1657860 18.2296
ERR12319363.1663465 49.0199
ERR12319363.1665511 9.40445
ERR12319363.1678843 7.14371
ERR12319363.1688053 7.03082
ERR12319363.1689763 47.8444
ERR12319363.1694509 6.47577
ERR12319363.1706044 54.0215
ERR12319363.1726960 11.4223
ERR12319363.1729366 2.60824
ERR12319363.1734728 8.7636
ERR12319363.1736775 15.9104
ERR12319363.1740152 8.31615
ERR12319363.1742426 3.67391
ERR12319363.1753857 16.8812
ERR12319363.1755446 16.2515
ERR12319363.1762975 10.4978
ERR12319363.1763270 16.7245
ERR12319363.1763648 26.4606
ERR12319363.1773982 2.49659
ERR12319363.1779028 12.3874
ERR12319363.1784299 8.10827
ERR12319363.1791406 5.58854
ERR12319363.1796722 4.24946
ERR12319363.1797691 18.5893
ERR12319363.179963 5.85005
ERR12319363.1805189 10.8134
ERR12319363.1809185 10.9926
ERR12319363.1812972 10.8392
ERR12319363.181316 148.926
ERR12319363.1816429 13.5184
ERR12319363.1824280 26.5548
ERR12319363.1831050 125.637
ERR12319363.183641 6.61279
ERR12319363.1837543 214.485
ERR12319363.1841717 14.2626
ERR12319363.1842185 26.4468
ERR12319363.1845057 32.2112
ERR12319363.1860630 19.1932
ERR12319363.1862198 14.9402
ERR12319363.1863334 7.24638
ERR12319363.1869938 10.8708
ERR12319363.1874413 7.12287
ERR12319363.1877099 50.5303
ERR12319363.1878462 5.48761
ERR12319363.1880403 3.37759
ERR12319363.1886993 39.0112
ERR12319363.1890769 19.2749
ERR12319363.1890913 7.56522
ERR12319363.1894284 10.4791
ERR12319363.1897295 10.993
ERR12319363.1898516 21.7593
ERR12319363.1900613 367.433
ERR12319363.1904788 14.9896
ERR12319363.1907452 23.2224
ERR12319363.1917654 190.626
ERR12319363.1917820 18.4912
ERR12319363.1919652 14.9889
ERR12319363.1920618 17.0135
ERR12319363.192389 6.20937
ERR12319363.1933259 8.74925
ERR12319363.1934754 18.5268
ERR12319363.1938251 51.4424
ERR12319363.1938533 131.112
ERR12319363.1944235 14.4942
ERR12319363.1952169 22.8415
ERR12319363.1955469 4.01957
ERR12319363.1960135 15.6907
ERR12319363.1968212 9.6324
ERR12319363.1968540 5.64471
ERR12319363.1972768 18.1517
ERR12319363.1975667 4.15401
ERR12319363.1979626 2.85062
ERR12319363.198242 15.5388
ERR12319363.1984388 8.9643
ERR12319363.1985373 158.882
ERR12319363.1998649 3.76824
ERR12319363.200284 50.5971
ERR12319363.2006129 11.4367
ERR12319363.2006339 17.0883
ERR12319363.2007161 10.9751
ERR12319363.2011025 4.51257
ERR12319363.2017496 50.3056
ERR12319363.2022053 8.20977
ERR12319363.2034016 39.5893
ERR12319363.2045911 26.1235
ERR12319363.2047185 145.553
ERR12319363.2048296 24.8032
ERR12319363.2048813 4.46285
ERR12319363.2049517 15.5006
ERR12319363.2050782 92.8564
ERR12319363.2050804 11.6252
ERR12319363.2058966 23.0074
ERR12319363.2061015 7.83624
